id,city,address,area,year,floors,type,passability,revenue,quantity,gain
3981,Хабаровск,"ул. Большая, д. 122","472,6",1961,3,0,24657,"469765,15625",0,"350,320002359407"
876,Хабаровск,"ул. Большая, д. 12","10122,1",2012,16,0,133493,9637839,1,"14803,6345077234"
875,Хабаровск,"ул. Большая, д. 108","396,4",1939,2,2,26362,"396134,34375",0,"295,410977997886"
874,Хабаровск,"ул. Большая, д. 105","10639,5",2005,10,0,88910,9083031,1,"13663,6263737464"
873,Хабаровск,"ул. Большая, д. 103","10491,4",2007,10,0,76075,"8062026,5",1,"11565,6872041109"
872,Хабаровск,"ул. Большая, д. 101","10703,1",1984,9,0,104979,10027592,1,"15604,4910026585"
871,Хабаровск,"ул. Большая, д. 10","14159,2",1990,10,3,131979,12859720,1,"21423,8897071907"
3980,Хабаровск,"ул. Большая, 88","4434,21",1980,12,0,63125,4226217,1,"3683,94427613155"
3979,Хабаровск,"ул. Большая, 7",4471,1976,12,0,61354,4258531,1,"3750,34242259183"
3978,Хабаровск,"ул. Большая, 118","5093,1",1976,12,0,80477,"4864219,5",1,"4994,89876759109"
870,Хабаровск,"ул. Больничная, д. 6","2820,8",1990,5,0,50052,"2699493,75",0,"2013,10515326072"
869,Хабаровск,"ул. Больничная, д. 4В","564,7",1937,2,0,34969,"568472,6875",0,"423,929596686128"
868,Хабаровск,"ул. Больничная, д. 4Б","568,5",1937,2,0,32993,"569644,25",0,"424,803271057894"
867,Хабаровск,"ул. Больничная, д. 4А","563,9",1937,2,3,19660,"542733,625",0,"404,735094250681"
866,Хабаровск,"ул. Больничная, д. 4","447,6",1958,2,0,16965,"437060,75",0,"325,931203994451"
865,Хабаровск,"ул. Больничная, д. 2И","3773,8",1986,5,0,85457,"3634733,25",0,"2710,54535181017"
864,Хабаровск,"ул. Больничная, д. 2з","1755,6",1963,4,0,25259,"1672000,375",0,"1246,86807338093"
863,Хабаровск,"ул. Больничная, д. 2Е","1568,2",1962,4,0,26793,"1498356,375",0,"1117,37578200859"
862,Хабаровск,"ул. Больничная, д. 2Д","3177,9",1962,4,0,54747,"3039583,5",0,"2266,72175389043"
861,Хабаровск,"ул. Больничная, д. 2Г","2573,1",1961,4,0,43543,"2459663,5",0,"1834,2555033281"
860,Хабаровск,"ул. Больничная, д. 2В","1557,6",1960,4,0,25941,"1487400,5",0,"1109,20560994541"
859,Хабаровск,"ул. Больничная, д. 2Б","1442,3",1959,4,0,31284,"1385878,625",0,"1033,49726287804"
858,Хабаровск,"ул. Больничная, д. 2А",514,1959,2,2,13698,"490965,96875",0,"366,130175988097"
857,Хабаровск,"ул. Больничная, д. 2, стр. Ж","1757,2",1963,4,0,52017,"1705823,625",0,"1272,09123193613"
856,Хабаровск,"ул. Больничная, д. 2","451,9",1958,2,0,11612,"434620,875",0,"324,111705454841"
855,Хабаровск,"ул. Бойко-Павлова, д. 9","4388,5",1940,4,1,75134,4195753,1,"3621,34747184345"
854,Хабаровск,"ул. Бойко-Павлова, д. 7","4545,61",1949,4,0,45781,"4301967,5",1,"3839,59485462506"
853,Хабаровск,"ул. Бойко-Павлова, д. 6 А","771,1",1951,2,0,37901,"765304,75",0,"570,714022227282"
852,Хабаровск,"ул. Бойко-Павлова, д. 6","3751,78",1940,5,0,85032,"3613598,25",0,"2694,78425682183"
851,Хабаровск,"ул. Бойко-Павлова, д. 5",5740,1958,5,0,69916,"5457271,5",1,"6213,48989077486"
850,Хабаровск,"ул. Бойко-Павлова, д. 4","5826,1",1938,3,2,107837,5579383,1,"6464,40210410296"
849,Хабаровск,"ул. Бойко-Павлова, д. 3",3918,1961,5,0,75221,"3757408,5",0,"2802,02849673412"
848,Хабаровск,"ул. Бойко-Павлова, д. 20","8298,77",1941,5,0,111960,"7904307,5",1,"11241,6094278663"
3977,Хабаровск,"ул. Бойко-Павлова, д. 2",8007,1976,9,0,86722,7600581,1,"10617,5184261064"
847,Хабаровск,"ул. Бойко-Павлова, д. 18","712,5",1937,2,0,35933,"708049,4375",0,"528,016770327624"
846,Хабаровск,"ул. Бойко-Павлова, д. 17","11742,31",1994,10,0,100346,10152232,1,"15860,5987260852"
845,Хабаровск,"ул. Бойко-Павлова, д. 16","858,5",1937,2,2,21843,823424,0,"614,05554197655"
844,Хабаровск,"ул. Бойко-Павлова, д. 15","8355,5",1993,10,0,118550,"7965395,5",1,"11367,1318011709"
843,Хабаровск,"ул. Бойко-Павлова, д. 13","3232,5",1989,5,0,34045,"3065706,5",0,"2286,20257169882"
842,Хабаровск,"ул. Бойко-Павлова, д. 12","734,3",1950,2,0,31672,"723317,375",0,"539,40259541461"
841,Хабаровск,"ул. Бойко-Павлова, д. 11","2644,13",1961,5,0,36750,"2517975,5",0,"1877,74076336878"
840,Хабаровск,"ул. Бойко-Павлова, д. 10","744,03",1952,2,0,21599,"720260,5625",0,"537,123025404011"
839,Хабаровск,"ул. Бойко-Павлова, д. 1","4037,1",1961,5,0,62316,"3853353,75",1,"2917,79249414371"
3976,Хабаровск,"ул. Бойко-Павлова, 2",10653,1975,9,0,138879,10141525,1,"15838,5982014163"
838,Хабаровск,"ул. Богородская, д. 5","4862,8",2012,5,0,51229,"4613213,5",1,"4479,13677123011"
837,Хабаровск,"ул. Богородская, д. 3","2668,2",2012,5,0,75491,"2587317,75",0,"1929,45165946316"
836,Хабаровск,"ул. Богдана Хмельницкого, д. 22","112,5",1937,1,0,6299,"110360,140625",0,"82,2993451297176"
835,Хабаровск,"ул. Блюхера, д. 8a","6873,6",1987,1,0,45401,"4801687,5",1,"4866,40929261262"
834,Хабаровск,"ул. Блюхера, д. 8А","8324,2",1987,10,0,106907,"7922018,5",1,"11278,001628521"
833,Хабаровск,"ул. Блюхера, д. 4","10395,1",1979,9,0,67969,"7189182,5",1,"9772,18520036717"
832,Хабаровск,"ул. Блюхера, д. 3",2080,1966,5,2,28741,"1975671,375",0,"1473,32596201128"
831,Хабаровск,"ул. Блюхера, д. 2Б","8272,8",1987,9,0,66238,6895620,1,"9168,97897797919"
830,Хабаровск,"ул. Блюхера, д. 20","10454,7",1981,9,0,63169,"6670798,5",1,"8707,0203568113"
829,Хабаровск,"ул. Блюхера, д. 2","5016,9",1980,9,0,41279,4243392,1,"3719,23511494616"
828,Хабаровск,"ул. Блюхера, д. 1А","10451,3",1979,9,0,122939,9933380,1,"15410,9061114561"
827,Хабаровск,"ул. Блюхера, д. 14",13252,1980,9,0,84128,8894271,1,"13275,7661854119"
826,Хабаровск,"ул. Блюхера, д. 12","5126,8",1980,9,0,69684,"4882740,5",1,"5032,95533968339"
825,Хабаровск,"ул. Блюхера, д. 10","5085,4",1980,9,0,49682,4750562,1,"4761,35766060003"
824,Хабаровск,"ул. Блюхера, д. 1",1699,1962,4,0,28535,1622953,0,"1210,29176222392"
823,Хабаровск,"ул. Благодатная, д. 5","155,6",1983,1,0,9256,"154294,78125",0,"115,062914761559"
822,Хабаровск,"ул. Биробиджанская, д. 4","1907,9",1960,4,0,62006,"1859019,125",0,"1386,3343749352"
821,Хабаровск,"ул. Биробиджанская, д. 19","88,4",1910,1,0,13927,"97005,8984375",0,"72,3406283275216"
820,Хабаровск,"ул. Белорусская, д. 6","10413,41",1989,10,2,86484,8851035,1,"13186,9257366789"
819,Хабаровск,"ул. Белорусская, д. 58","1598,73",1956,2,0,42286,"1545663,75",0,"1152,65451543768"
818,Хабаровск,"ул. Белорусская, д. 56","562,3",1954,2,1,17219,"542616,875",0,"404,648029768074"
817,Хабаровск,"ул. Белорусская, д. 54","3605,3",1957,3,1,47865,"3429357,5",0,"2557,38960522628"
816,Хабаровск,"ул. Белорусская, д. 52а",560,1954,2,2,20408,"542150,25",0,"404,300051488021"
815,Хабаровск,"ул. Белорусская, д. 52","1451,68",1955,2,0,20205,1381279,0,"1030,067164627"
814,Хабаровск,"ул. Белорусская, д. 49","1443,7",1959,4,0,36755,"1393799,125",0,"1039,40385161025"
813,Хабаровск,"ул. Белорусская, д. 47","1382,6",1959,4,0,25228,"1322654,625",0,"986,348955826117"
812,Хабаровск,"ул. Белорусская, д. 46","535,9",1950,2,0,19149,"522390,5625",0,"389,564574240455"
811,Хабаровск,"ул. Белорусская, д. 44","681,4",1949,2,0,17406,"656543,25",0,"489,606838287195"
810,Хабаровск,"ул. Белорусская, д. 43","1464,86",1959,4,3,29193,"1397983,75",0,"1042,52447011583"
809,Хабаровск,"ул. Белорусская, д. 42","528,3",1949,2,0,28613,"526706,25",0,"392,782930551194"
808,Хабаровск,"ул. Белорусская, д. 41","1717,69",1960,3,0,56623,"1674387,625",0,"1248,64832765161"
807,Хабаровск,"ул. Белорусская, д. 40","605,8",1949,2,0,28903,"599634,125",0,"447,167750289655"
806,Хабаровск,"ул. Белорусская, д. 4","3521,4",1973,5,0,78388,3389825,0,"2527,90886296811"
3975,Хабаровск,"ул. Белорусская, д. 39","2320,4",1973,9,0,63850,2247546,0,"1676,07220234925"
805,Хабаровск,"ул. Белорусская, д. 38","521,6",1951,2,0,30159,"522299,53125",0,"389,496689112555"
804,Хабаровск,"ул. Белорусская, д. 37","512,9",1951,2,0,30350,"514382,84375",0,"383,592943492472"
803,Хабаровск,"ул. Белорусская, д. 35","511,8",1950,2,7,17335,"482472,96875",0,"359,796654354034"
802,Хабаровск,"ул. Белорусская, д. 33","791,9",1951,2,0,20048,"763216,25",0,"569,156556086609"
801,Хабаровск,"ул. Белорусская, д. 2А/3","7225,69",1982,9,0,70210,6730142,1,"8828,95816718654"
800,Хабаровск,"ул. Белорусская, д. 2а/1",6453,1984,1,0,93714,6153734,1,"7644,56679487497"
799,Хабаровск,"ул. Белорусская, д. 2А","6492,5",1983,9,5,55426,"5587540,5",1,"6481,16396830268"
798,Хабаровск,"ул. Белорусская, д. 21","9261,3",1992,10,0,52409,"5526127,5",1,"6354,97379164349"
797,Хабаровск,"ул. Белорусская, д. 2","9671,8",1981,9,0,60042,6343851,1,"8035,21531906228"
796,Хабаровск,"ул. Белорусская, д. 19","3444,6",1988,5,0,49245,3282697,0,"2448,01983605019"
795,Хабаровск,"ул. Беломорская, д. 69","10462,1",1982,13,5,118352,9927126,1,"15398,0555201346"
794,Хабаровск,"ул. Беломорская, д. 67","5450,2",1982,9,0,47553,"4765515,5",1,"4792,0838066387"
793,Хабаровск,"ул. Беломорская, д. 65","10800,7",1983,9,0,145883,10288304,1,"16140,1966893563"
792,Хабаровск,"ул. Беломорская, д. 27",10722,1989,10,0,88978,9117895,1,"13735,2642080656"
791,Хабаровск,"ул. Беломорская, д. 23","5381,9",2017,11,4,60852,"5102306,5",1,"5484,11506691299"
3974,Хабаровск,"ул. Батуевская ветка, д. 20","2156,2",1976,9,0,27661,"2039230,875",0,"1520,72446292972"
3973,Хабаровск,"ул. Батуевская Ветка, д. 20","2173,6",1979,9,5,51067,"2094627,875",0,"1562,03590740896"
790,Хабаровск,"ул. Барабинская, д. 6А","6497,2",1988,5,0,99528,6202150,1,"7744,05100169"
789,Хабаровск,"ул. Барабинская, д. 61",100,1970,1,0,12818,"106529,3984375",0,"79,4426291849337"
788,Хабаровск,"ул. Барабинская, д. 6","4698,1",1987,5,0,86054,"4501045,5",1,"4248,65625838254"
787,Хабаровск,"ул. Барабинская, д. 5","4644,4",1988,5,0,74514,"4436815,5",1,"4116,67776772389"
786,Хабаровск,"ул. Барабинская, д. 4А","6494,1",1988,5,0,120150,6224159,1,"7789,27464486151"
785,Хабаровск,"ул. Барабинская, д. 4",570,1960,2,0,14361,"548540,5",0,"409,065480267259"
784,Хабаровск,"ул. Барабинская, д. 32","800,5",1956,2,0,33894,"787996,6875",0,"587,636178953417"
783,Хабаровск,"ул. Барабинская, д. 2","4576,5",1988,5,0,54391,4348919,1,"3936,06983678542"
782,Хабаровск,"ул. Барабинская, д. 1","4621,8",1988,5,0,75911,"4417338,5",1,"4076,65682637937"
781,Хабаровск,"ул. Балашовская, д. 37/2 очередь","3255,2",2010,6,0,68113,"3128120,25",0,"2332,74664751279"
780,Хабаровск,"ул. Балашовская, д. 37",100,1970,5,0,8930,"101832,4765625",0,"75,9399733143559"
779,Хабаровск,"ул. Балашовская, д. 32","92,5",1959,1,3,7787,"86932,234375",0,"64,828351243555"
778,Хабаровск,"ул. Балашовская, д. 31",100,1970,3,0,11551,"104998,7734375",0,"78,3011895815971"
777,Хабаровск,"ул. Балашовская, д. 30",90,1958,1,0,11508,95582,0,"71,2787783853793"
776,Хабаровск,"ул. Балашовская, д. 29","1015,2",1964,3,0,34280,"989526,0625",0,"737,92355166762"
775,Хабаровск,"ул. Балашовская, д. 28а","94,6",1958,1,0,7226,"94716,9609375",0,"70,6336890628015"
774,Хабаровск,"ул. Балашовская, д. 28","93,8",1958,1,0,5038,"91324,5625",0,"68,1038610991528"
773,Хабаровск,"ул. Балашовская, д. 26",100,1970,1,0,8176,"100921,625",0,"75,2607200379502"
772,Хабаровск,"ул. Балашовская, д. 25",100,1970,1,2,11527,"100639,234375",0,"75,0501316554359"
771,Хабаровск,"ул. Балашовская, д. 23а","39,1",1962,1,0,3948,"38782,1328125",0,"28,9211676890475"
770,Хабаровск,"ул. Балашовская, д. 20","128,9",1957,1,0,6341,"125769,1953125",0,"93,7904061474668"
769,Хабаровск,"ул. Байкальская, д. 57","433,5",1955,2,0,25949,"434709,4375",0,"324,177749551122"
768,Хабаровск,"ул. База 29, д. 16а","107,6",1937,1,0,14293,"115428,546875",0,"86,0790296504519"
767,Хабаровск,"ул. Аянская, д. 23",31,1953,1,0,7761,"35802,93359375",0,"26,6994765664598"
766,Хабаровск,"ул. Аэродромная, д. 98","2196,4",1990,5,0,47198,"2111305,5",0,"1574,47298485418"
765,Хабаровск,"ул. Аэродромная, д. 96","1917,1",1989,4,0,52811,"1856526,625",0,"1384,47563212667"
764,Хабаровск,"ул. Аэродромная, д. 94А","5313,7",1987,5,0,48881,"4790366,5",1,"4843,14713329849"
763,Хабаровск,"ул. Аэродромная, д. 94","6921,7",1984,5,1,107403,6607035,1,"8576,0004208139"
762,Хабаровск,"ул. Аэродромная, д. 92","2299,7",1993,5,0,52115,"2213984,5",0,"1651,04423975398"
761,Хабаровск,"ул. Аэродромная, д. 9","6700,3",1977,5,0,99400,6392194,1,"8134,54952696998"
760,Хабаровск,"ул. Аэродромная, д. 8","545,5",1936,2,0,13253,"524258,15625",0,"390,957303007588"
759,Хабаровск,"ул. Аэродромная, д. 7А","3897,3",1988,5,0,88011,3753474,0,"2799,09440502692"
758,Хабаровск,"ул. Аэродромная, д. 7","4376,9",1978,5,0,84693,4198603,1,"3627,20359356814"
757,Хабаровск,"ул. Аэродромная, д. 6","186,4",1936,2,0,11687,"186075,21875",0,"138,762677913124"
756,Хабаровск,"ул. Аэродромная, д. 5","3803,5",1980,5,0,44668,"3613271,5",0,"2694,54058813068"
755,Хабаровск,"ул. Аэродромная, д. 19","7201,4",1983,5,0,116999,6882727,1,"9142,48670520849"
754,Хабаровск,"ул. Аэродромная, д. 15","12745,1",1981,5,2,143158,12101581,1,"19866,0811920193"
753,Хабаровск,"ул. Аэродромная, д. 13","6465,5",1983,5,0,61083,5921846,1,"7168,08807399917"
752,Хабаровск,"ул. Аэродромная, д. 11","6881,1",1979,5,0,79311,"6537242,5",1,"8432,59221889433"
751,Хабаровск,"ул. Астрономическая, д. 9","286,3",1960,2,2,23950,"290113,65625",0,"216,347712021258"
750,Хабаровск,"ул. Астрономическая, д. 8","244,8",1958,2,0,21942,"253154,453125",0,"188,785965574781"
749,Хабаровск,"ул. Астрономическая, д. 7","276,4",1960,2,0,24230,"285511,3125",0,"212,915586305018"
748,Хабаровск,"ул. Астрономическая, д. 5","553,4",1957,2,0,29040,"550727,9375",0,"410,69672749785"
747,Хабаровск,"ул. Астрономическая, д. 3",1262,1991,3,0,32461,"1218452,5",0,"908,641854330432"
746,Хабаровск,"ул. Астрономическая, д. 23","291,5",1966,2,0,22064,"297035,5625",0,"221,509615115963"
745,Хабаровск,"ул. Астрономическая, д. 21","562,6",1972,2,5,28168,"547463,6875",0,"408,262464222919"
744,Хабаровск,"ул. Астрономическая, д. 19","291,5",1965,2,0,10282,"282802,28125",0,"210,89536871062"
743,Хабаровск,"ул. Астрономическая, д. 17","358,7",1960,2,0,17184,"354071,9375",0,"264,043597806536"
742,Хабаровск,"ул. Астрономическая, д. 15","286,3",1961,2,0,9772,"277316,46875",0,"206,804410021209"
741,Хабаровск,"ул. Астрономическая, д. 13",596,1970,2,0,26722,"587821,8125",0,"438,358903384314"
740,Хабаровск,"ул. Астрономическая, д. 12","266,2",1958,2,0,9699,"258404,984375",0,"192,70146695971"
739,Хабаровск,"ул. Астрономическая, д. 11","393,2",1970,2,0,18273,"387696,1875",0,"289,118355230786"
738,Хабаровск,"ул. Астрономическая, д. 10","250,9",1958,2,4,15354,"242247,21875",0,"180,652066495321"
737,Хабаровск,"ул. Астрономическая, д. 1 А","297,1",1961,2,0,19757,"299492,90625",0,"223,342140702087"
736,Хабаровск,"ул. Архиповская Падь, д. 7",30,1946,1,0,7123,"34095,71484375",0,"25,4263449419215"
735,Хабаровск,"ул. Архиповская Падь, д. 20","421,5",1947,1,0,22172,"418908,84375",0,"312,394704414343"
734,Хабаровск,"ул. Архангельская, д. 48А","3541,78",1969,5,0,48475,"3372774,25",0,"2515,19353340235"
3972,Хабаровск,"ул. Архангельская, д. 27а","3273,2",1973,5,0,75509,"3153911,75",0,"2351,98025439197"
733,Хабаровск,"ул. Архангельская, д. 27","16670,2",1990,9,0,86524,9107885,1,"13714,6958647449"
732,Хабаровск,"ул. Архангельская, д. 23А","2949,1",1986,5,3,75918,2844396,0,"2121,16373505743"
731,Хабаровск,"ул. Архангельская, д. 23","3725,31",1962,5,0,82571,"3585836,75",0,"2674,08155331965"
730,Хабаровск,"ул. Артиллерийская, д. 41","436,5",1954,2,0,18047,"427972,875",0,"319,154063652975"
729,Хабаровск,"ул. Артемовская, д. 83","11344,64",1984,9,0,59334,6245601,1,"7833,33322802675"
728,Хабаровск,"ул. Артемовская, д. 81","1087,2",1956,2,0,33815,1056391,0,"787,787030793551"
727,Хабаровск,"ул. Артемовская, д. 79А","1384,5",1967,5,0,28976,"1328961,75",0,"991,052395439474"
726,Хабаровск,"ул. Артемовская, д. 79","1064,5",1956,2,0,39163,"1041593,5625",0,"776,752073707133"
725,Хабаровск,"ул. Артемовская, д. 77","12896,4",1980,9,0,116967,11537763,1,"18707,5594942741"
724,Хабаровск,"ул. Артемовская, д. 75",3510,1969,5,0,45686,"3339643,5",0,"2490,48679586818"
723,Хабаровск,"ул. Артемовская, д. 66","432,1",1950,2,0,27447,"435208,03125",0,"324,549568025423"
722,Хабаровск,"ул. Артемовская, д. 60А","309,4",1961,2,0,17959,"308839,5625",0,"230,312263104716"
721,Хабаровск,"ул. Артемовская, д. 59А","115,2",1960,1,0,15859,"124437,609375",0,"92,7973968053297"
720,Хабаровск,"ул. Артемовская, д. 57В",137,1958,1,0,12323,"140581,296875",0,"104,836298728655"
719,Хабаровск,"ул. Артемовская, д. 57Б",71,1959,1,0,4399,"69200,7890625",0,"51,605403817448"
718,Хабаровск,"ул. Артемовская, д. 57А",130,1959,1,2,13810,"131491,71875",0,"98,057888308404"
717,Хабаровск,"ул. Артемовская, д. 55Б",302,1961,2,0,10692,"293130,65625",0,"218,597592483988"
716,Хабаровск,"ул. Артемовская, д. 55",608,1951,2,0,24968,"596940,625",0,"445,159114881513"
715,Хабаровск,"ул. Артемовская, д. 52А",340,1960,2,0,13909,"332603,375",0,"248,033753811954"
714,Хабаровск,"ул. Артемовская, д. 50",503,1936,2,0,25492,"499242,96875",0,"372,302619007659"
713,Хабаровск,"ул. Артемовская, д. 45","404,9",1958,1,0,18358,"398755,71875",0,"297,365827317736"
712,Хабаровск,"ул. Артемовская, д. 140","4799,4",1983,5,0,69423,"4575820,5",1,"4402,30239942257"
711,Хабаровск,"ул. Артемовская, д. 138","3838,7",1983,5,0,36908,"3550685,75",0,"2647,86824601258"
710,Хабаровск,"ул. Артемовская, д. 136","3839,7",1986,5,0,41235,3643025,0,"2716,72879441104"
709,Хабаровск,"ул. Артемовская, д. 132",9380,1992,10,0,56877,"6006376,5",1,"7341,77961696384"
708,Хабаровск,"ул. Артемовская, д. 128","4889,6",1981,9,0,103786,4701803,1,"4661,16866439849"
707,Хабаровск,"ул. Артемовская, д. 126","4816,8",1980,9,0,56865,4576944,1,"4404,61094424983"
706,Хабаровск,"ул. Артемовская, д. 124","4827,4",1980,9,0,56081,"4585923,5",1,"4423,06183724172"
705,Хабаровск,"ул. Артемовская, д. 102","5709,7",1970,5,0,50142,"5011264,5",1,"5297,04382689206"
3971,Хабаровск,"ул. Армавирская, д. 1","8493,05",1989,9,0,129566,8107517,1,"11659,160153345"
704,Хабаровск,"ул. Антенная, д. 4А",81,1915,1,0,11587,"87249,0859375",0,"65,0646383300828"
703,Хабаровск,"ул. Антенная, д. 19б",8040,2013,14,0,78036,7484209,1,"10378,3996200201"
702,Хабаровск,"ул. Антенная, д. 18","384,6",1970,2,0,28520,"392021,3125",0,"292,34374940923"
701,Хабаровск,"ул. Антенная, д. 14А","3751,5",1989,5,0,39596,3558447,0,"2653,6560765533"
700,Хабаровск,"ул. Антенная, д. 14","158,7",1951,1,0,9119,"157032,375",0,"117,104432392655"
699,Хабаровск,"ул. Антенная, д. 1","5306,9",1991,10,0,43954,4505517,1,"4257,84420515166"
698,Хабаровск,"ул. Ангарская, д. 13",6446,1992,5,0,52439,"5419260,5",1,"6135,38566520385"
697,Хабаровск,"ул. Алексеевская, д. 44","1856,3",2016,3,0,22290,"1762717,5",0,"1314,51894748519"
696,Хабаровск,"ул. Алексеевская, д. 40А","1652,6",2014,3,0,50357,"1605862,25",0,"1197,5466032851"
695,Хабаровск,"ул. Алексеевская, д. 38А","1402,7",2014,3,0,19943,"1335093,375",0,"995,624958678549"
694,Хабаровск,"ул. Алексеевская, д. 36А","1388,9",2014,3,1,35853,"1339224,875",0,"998,705960048046"
693,Хабаровск,"ул. Александровская, д. 47",2751,2014,3,0,73877,2662909,0,"1985,82264936319"
692,Хабаровск,"ул. Александровская, д. 45","2756,2",2014,3,0,27594,"2604414,75",0,"1942,20147924152"
691,Хабаровск,"ул. Александровская, д. 43","2796,8",2014,3,0,57072,"2685498,75",0,"2002,66860136284"
690,Хабаровск,"ул. Александровская, д. 41","2793,8",2014,3,0,72977,"2701903,25",0,"2014,90200012017"
689,Хабаровск,"ул. Албанская, д. 11","60,2",1952,1,0,5301,"60176,4296875",0,"44,8756292577962"
688,Хабаровск,"ул. Аксенова, д. 9/5","869,2",1956,2,0,29978,"847602,375",0,"632,086186170473"
687,Хабаровск,"ул. Аксенова, д. 8","560,1",1958,2,0,25190,"552351,3125",0,"411,90733395996"
686,Хабаровск,"ул. Аксенова, д. 7","569,8",1956,2,0,13619,"547456,8125",0,"408,257337299425"
685,Хабаровск,"ул. Аксенова, д. 6","1656,7",1958,3,0,27167,"1581687,125",0,"1179,51838272774"
684,Хабаровск,"ул. Аксенова, д. 51А","4997,58",1978,5,0,94471,"4791671,5",1,"4845,82862061454"
683,Хабаровск,"ул. Аксенова, д. 51","918,9",1954,2,6,40692,"894097,0625",0,"666,758870634179"
682,Хабаровск,"ул. Аксенова, д. 5",889,1956,2,0,25208,"860382,3125",0,"641,616624253391"
681,Хабаровск,"ул. Аксенова, д. 49","3267,2",1961,5,5,69872,"3130656,75",0,"2334,63820263169"
680,Хабаровск,"ул. Аксенова, д. 47","3171,78",1961,4,0,70924,"3053394,75",0,"2277,02127710584"
679,Хабаровск,"ул. Аксенова, д. 45","4115,5",1961,5,0,43488,"3904028,75",1,"3021,91844796789"
678,Хабаровск,"ул. Аксенова, д. 43","3257,2",1962,5,0,45175,"3102283,25",0,"2313,47910972175"
677,Хабаровск,"ул. Аксенова, д. 40/55","3362,2",1958,3,0,43296,"3198343,75",0,"2385,11472198231"
676,Хабаровск,"ул. Аксенова, д. 4","580,83",1958,2,0,13583,"557742,8125",0,"415,927960580712"
675,Хабаровск,"ул. Аксенова, д. 36","1473,4",1954,2,0,43078,"1429251,125",0,"1065,84162494956"
674,Хабаровск,"ул. Аксенова, д. 34","917,1",1954,2,0,40474,"905139,75",0,"674,99378175857"
673,Хабаровск,"ул. Аксенова, д. 32А","2463,7",1970,4,0,68622,2387509,0,"1780,44741587431"
672,Хабаровск,"ул. Аксенова, д. 32","4066,2",1961,5,0,47323,3862493,1,"2936,57163816912"
671,Хабаровск,"ул. Аксенова, д. 30А","3695,1",1968,5,0,40712,"3506977,75",0,"2615,27369007455"
670,Хабаровск,"ул. Аксенова, д. 30","1772,2",1960,5,0,34282,"1698446,125",0,"1266,58957694316"
669,Хабаровск,"ул. Аксенова, д. 3","1030,4",1956,2,0,36633,"1006603,125",0,"750,658503367844"
668,Хабаровск,"ул. Аксенова, д. 28","1774,5",1960,5,0,43400,"1711615,125",0,"1276,41015228744"
667,Хабаровск,"ул. Аксенова, д. 26",1433,1960,4,0,20855,"1364570,5",0,"1017,60706263445"
666,Хабаровск,"ул. Аксенова, д. 24","4132,4",1962,5,0,60510,"3940418,5",1,"3096,69136218937"
665,Хабаровск,"ул. Аксенова, д. 22А","6556,1",1987,5,1,56914,5712925,1,"6738,80147510619"
664,Хабаровск,"ул. Аксенова, д. 22","1429,9",1960,4,0,37771,"1382102,875",0,"1030,68155649516"
663,Хабаровск,"ул. Аксенова, д. 20","937,4",1956,2,0,28366,"909523,1875",0,"678,262661569922"
662,Хабаровск,"ул. Аксенова, д. 2","1187,7",1958,2,0,50882,"1171125,375",0,"873,348392648398"
661,Хабаровск,"ул. Аксенова, д. 18",565,1954,2,0,22575,"553781,0625",0,"412,973547613121"
660,Хабаровск,"ул. Аксенова, д. 16",1418,1959,4,0,22180,"1352123,875",0,"1008,3251871242"
659,Хабаровск,"ул. Аксенова, д. 14","555,8",1952,2,0,31734,"556229,875",0,"414,799711153274"
658,Хабаровск,"ул. Аксенова, д. 12/4","1019,7",1954,2,0,39491,"1000035,375",0,"745,76070674567"
657,Хабаровск,"ул. Аксенова, д. 1","795,6",1958,2,0,41683,"792817,5",0,"591,231224315775"
656,Хабаровск,"ул. Айвазовского, д. 5","964,34",1950,2,3,45355,"948779,875",0,"707,537720979189"
655,Хабаровск,"ул. Айвазовского, д. 4А","2904,8",1973,5,0,42617,"2769176,25",0,"2065,06978545966"
654,Хабаровск,"ул. Айвазовского, д. 4","596,8",1948,2,0,25041,"586540,25",0,"437,403198236645"
653,Хабаровск,"ул. Айвазовского, д. 14",25,1948,1,0,6728,"28936,115234375",0,"21,5786544027622"
652,Хабаровск,"ул. Адмиральская, д. 9","3992,5",1984,5,0,48693,"3795129,25",0,"2830,15815482644"
651,Хабаровск,"ул. Адмиральская, д. 8 А","4383,9",1976,5,0,87118,4208088,1,"3646,69317762384"
650,Хабаровск,"ул. Адмиральская, д. 4 А","5719,2",1977,5,0,73641,5442293,1,"6182,71237524737"
649,Хабаровск,"ул. Адмиральская, д. 25","5426,2",1981,5,0,82988,5179195,1,"5642,10398453728"
648,Хабаровск,"ул. Адмиральская, д. 23","4198,6",1986,5,0,87077,"4034508,25",1,"3290,02505659152"
647,Хабаровск,"ул. Автобусная, д. 96","270,2",1960,1,6,11137,"250896,453125",0,"187,102097465784"
646,Хабаровск,"ул. Автобусная, д. 94","295,1",1960,2,0,12604,"288978,71875",0,"215,501350169196"
645,Хабаровск,"ул. Автобусная, д. 92","231,4",1959,2,0,10963,"227342,328125",0,"169,536977925112"
644,Хабаровск,"ул. Автобусная, д. 90","271,6",1959,1,0,16895,"272155,15625",0,"202,955442120713"
643,Хабаровск,"ул. Автобусная, д. 8А","4434,8",1978,9,0,71436,"4236810,5",1,"3705,71158332122"
