id,city-address,type,passability,area,Average of money,Average of profit,Average of our_clients,Count of Index
6288,"г. Хабаровск, ул. Краснореченская, д. 177",0,80192,4963.1,,,,
6289,"г. Хабаровск, ул. Краснореченская, д. 179",0,144034,14559.6,,,,
6290,"г. Хабаровск, ул. Краснореченская, д. 179А",7,53867,9586.3,,,,
6291,"г. Хабаровск, ул. Краснореченская, д. 17А",0,60631,2125.6,,,,
6292,"г. Хабаровск, ул. Краснореченская, д. 18",0,29666,680.1,,,,
6293,"г. Хабаровск, ул. Краснореченская, д. 181",0,120396,7324.5,,,,
6294,"г. Хабаровск, ул. Краснореченская, д. 181а",0,115348,16931.2,,,,
6295,"г. Хабаровск, ул. Краснореченская, д. 183",0,84264,7291.4,,,,
6296,"г. Хабаровск, ул. Краснореченская, д. 185",0,165315,12199.5,,,,
6297,"г. Хабаровск, ул. Краснореченская, д. 187",0,195160,19385.9,,,,
6298,"г. Хабаровск, ул. Краснореченская, д. 189",0,82593,9585.1,,,,
6299,"г. Хабаровск, ул. Краснореченская, д. 191",0,43410,2830,,,,
6300,"г. Хабаровск, ул. Краснореченская, д. 197",3,35947,2271.1,,,,
6301,"г. Хабаровск, ул. Краснореченская, д. 199",0,58837,2693.8,,,,
6302,"г. Хабаровск, ул. Краснореченская, д. 20",0,25672,468,,,,
6303,"г. Хабаровск, ул. Краснореченская, д. 201",0,69790,4681.4,,,,
6304,"г. Хабаровск, ул. Краснореченская, д. 201а",0,30062,1887.5,,,,
6305,"г. Хабаровск, ул. Краснореченская, д. 203",0,65757,3166.2,,,,
6306,"г. Хабаровск, ул. Краснореченская, д. 205",0,42440,4180.1,,,,
6307,"г. Хабаровск, ул. Краснореченская, д. 209",0,90579,4184.5,,,,
6308,"г. Хабаровск, ул. Краснореченская, д. 211",0,43918,4143,,,,
6309,"г. Хабаровск, ул. Краснореченская, д. 22",0,33341,612.1,,,,
6310,"г. Хабаровск, ул. Краснореченская, д. 221",0,27536,465.7,,,,
6311,"г. Хабаровск, ул. Краснореченская, д. 223",0,17965,408.89,,,,
6312,"г. Хабаровск, ул. Краснореченская, д. 225",6,16969,405,,,,
6313,"г. Хабаровск, ул. Краснореченская, д. 227",0,22011,431.8,,,,
6314,"г. Хабаровск, ул. Краснореченская, д. 227А",0,21220,463.2,,,,
6315,"г. Хабаровск, ул. Краснореченская, д. 23",0,36013,3969.3,,,,
6316,"г. Хабаровск, ул. Краснореченская, д. 23А",0,46244,2003.8,,,,
6317,"г. Хабаровск, ул. Краснореченская, д. 24",0,21624,449.3,,,,
6318,"г. Хабаровск, ул. Краснореченская, д. 26",0,29549,452.7,,,,
6319,"г. Хабаровск, ул. Краснореченская, д. 30А",0,36346,2248.5,,,,
6320,"г. Хабаровск, ул. Краснореченская, д. 32",0,66530,3322.2,,,,
6321,"г. Хабаровск, ул. Краснореченская, д. 34",3,33422,2991.3,,,,
6322,"г. Хабаровск, ул. Краснореченская, д. 34А",0,72070,2384.9,,,,
6323,"г. Хабаровск, ул. Краснореченская, д. 34Б",0,52368,1745,,,,
6324,"г. Хабаровск, ул. Краснореченская, д. 36",0,62484,3050.4,,,,
6325,"г. Хабаровск, ул. Краснореченская, д. 36А",0,72288,2373,,,,
6326,"г. Хабаровск, ул. Краснореченская, д. 40",0,63460,4501,,,,
6327,"г. Хабаровск, ул. Краснореченская, д. 40А",0,84699,4511,,,,
6328,"г. Хабаровск, ул. Краснореченская, д. 42",0,35294,4511.2,,,,
6329,"г. Хабаровск, ул. Краснореченская, д. 42А",0,41354,4529.1,,,,
6330,"г. Хабаровск, ул. Краснореченская, д. 46",1,61721,4515.9,,,,
6331,"г. Хабаровск, ул. Краснореченская, д. 47",0,81346,2990.9,,,,
6332,"г. Хабаровск, ул. Краснореченская, д. 48",0,81392,4494.9,,,,
6333,"г. Хабаровск, ул. Краснореченская, д. 49",0,81820,3290.8,,,,
6334,"г. Хабаровск, ул. Краснореченская, д. 5",0,53670,4029.9,,,,
6335,"г. Хабаровск, ул. Краснореченская, д. 51",0,81596,3947.23,,,,
6336,"г. Хабаровск, ул. Краснореченская, д. 52",0,44949,3544.6,,,,
6337,"г. Хабаровск, ул. Краснореченская, д. 52А",0,74961,3520.2,,,,
6338,"г. Хабаровск, ул. Краснореченская, д. 53",0,66503,4918,,,,
6339,"г. Хабаровск, ул. Краснореченская, д. 54",0,48220,1357.1,,,,
6340,"г. Хабаровск, ул. Краснореченская, д. 54А",0,61040,4508.1,,,,
6341,"г. Хабаровск, ул. Краснореченская, д. 56",0,24610,1334.5,,,,
6342,"г. Хабаровск, ул. Краснореченская, д. 57",0,40564,2092.6,,,,
6343,"г. Хабаровск, ул. Краснореченская, д. 57а",0,63544,4132.3,,,,
6344,"г. Хабаровск, ул. Краснореченская, д. 59",0,51922,3390.1,,,,
6345,"г. Хабаровск, ул. Краснореченская, д. 59А",5,68034,2085.4,,,,
6346,"г. Хабаровск, ул. Краснореченская, д. 60",0,75047,3053.6,,,,
6347,"г. Хабаровск, ул. Краснореченская, д. 61",6,37807,4158.1,,,,
6348,"г. Хабаровск, ул. Краснореченская, д. 63",0,36902,1783.9,,,,
6349,"г. Хабаровск, ул. Краснореченская, д. 64",0,42399,2980.1,,,,
6350,"г. Хабаровск, ул. Краснореченская, д. 65",0,93255,4202.4,,,,
6351,"г. Хабаровск, ул. Краснореченская, д. 66",0,41654,795.7,,,,
6352,"г. Хабаровск, ул. Краснореченская, д. 67",0,33411,4175.86,,,,
6353,"г. Хабаровск, ул. Краснореченская, д. 68",0,14933,778.5,,,,
6354,"г. Хабаровск, ул. Краснореченская, д. 7",0,37410,3248.6,,,,
6355,"г. Хабаровск, ул. Краснореченская, д. 71",0,44294,3398.7,,,,
6356,"г. Хабаровск, ул. Краснореченская, д. 71А",0,50553,3863,,,,
6357,"г. Хабаровск, ул. Краснореченская, д. 72",0,14365,780.2,,,,
6358,"г. Хабаровск, ул. Краснореченская, д. 73",1,52793,4130.9,,,,
6359,"г. Хабаровск, ул. Краснореченская, д. 75",0,56210,2100.6,,,,
6360,"г. Хабаровск, ул. Краснореченская, д. 75А",0,27774,1853.5,,,,
6361,"г. Хабаровск, ул. Краснореченская, д. 77",0,71333,2751.2,,,,
6362,"г. Хабаровск, ул. Краснореченская, д. 78",0,38594,673,,,,
6363,"г. Хабаровск, ул. Краснореченская, д. 79",0,69017,2751.1,,,,
6364,"г. Хабаровск, ул. Краснореченская, д. 80",0,33189,674.3,,,,
6365,"г. Хабаровск, ул. Краснореченская, д. 80А",0,36885,790.4,,,,
6366,"г. Хабаровск, ул. Краснореченская, д. 81",0,78965,4118.3,,,,
6367,"г. Хабаровск, ул. Краснореченская, д. 82",0,35292,684.29,,,,
6368,"г. Хабаровск, ул. Краснореченская, д. 82a",0,40812,799.1,,,,
6369,"г. Хабаровск, ул. Краснореченская, д. 82А",0,36684,794.2,,,,
6370,"г. Хабаровск, ул. Краснореченская, д. 83",0,52418,2766,,,,
6371,"г. Хабаровск, ул. Краснореченская, д. 84",0,24542,679.7,,,,
6372,"г. Хабаровск, ул. Краснореченская, д. 85",0,75970,2780.6,,,,
6373,"г. Хабаровск, ул. Краснореченская, д. 85А",0,34998,2729.2,,,,
6374,"г. Хабаровск, ул. Краснореченская, д. 93А",0,21103,1664.7,,,,
6375,"г. Хабаровск, ул. Краснореченская, д. 95",0,34549,3400.9,,,,
6376,"г. Хабаровск, ул. Краснореченская, д. 97",0,39139,3389.9,,,,
6377,"г. Хабаровск, ул. Краснореченская, д. 98",0,52325,6567.9,,,,
6378,"г. Хабаровск, ул. Краснофлотская, д. 11",0,32894,4106.9,,,,
6379,"г. Хабаровск, ул. Краснофлотская, д. 19",0,28656,810.2,,,,
6380,"г. Хабаровск, ул. Краснофлотская, д. 2",0,34195,589.39,,,,
6381,"г. Хабаровск, ул. Краснофлотская, д. 22",0,19718,410.5,,,,
6382,"г. Хабаровск, ул. Краснофлотская, д. 22 А",2,15968,279.6,,,,
6383,"г. Хабаровск, ул. Краснофлотская, д. 28",0,18968,176.7,,,,
6384,"г. Хабаровск, ул. Краснофлотская, д. 3В",0,37163,3095,,,,
6385,"г. Хабаровск, ул. Краснофлотская, д. 4",0,21620,591,,,,
